Device time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
23-11-2020 10:04:20.411,,,,,,,,,,,,,,,,,,,0.04296875,15.0215184,,,,,,
23-11-2020 10:04:20.970,,,,,,,,,,,1,,,,,,,,,,,,22.7450980392157,,,
23-11-2020 10:04:21.249,,,,,,7.02882084435856,,,,,,,,,,20.2248462445714,,21.41,,,,,,,,
23-11-2020 10:04:21.529,,,,,50.2058631739897,,,,,,,,,,,,,,,,,,,,14,
23-11-2020 10:04:21.807,,,,,,,,,,1759,,,,,,,,,,,,,,,,
23-11-2020 10:04:22.088,,,,,,,,,,,,,,,,,,,-0.13671875,14.2611168,,,,,,
23-11-2020 10:04:22.641,,,,,,,,,,,1,,,,,,,,,,,,24.7058823529412,,,
23-11-2020 10:04:22.916,,,,0.0209568998088331,,8.02603860397544,,,,,,0.00370952401589009,0.0603577636689876,0.003746619256049,0.06,23.094257246389,,23.21,,,,,,,,
23-11-2020 10:04:23.212,,,,,,,,,,,,,,,,,19,,,,,,,,,
23-11-2020 10:04:23.490,,,,,33.4418275165644,,0.0130694326666667,0.0130694326666667,,,,,,,,,,,,,,,,,24,
23-11-2020 10:04:23.768,,,,,,,,,,1565,,,,,,,,,,,,,,,,
23-11-2020 10:04:24.002,,,,,,,,,,,,,,,,,,,-0.1015625,14.3758944,,,,,,
23-11-2020 10:04:24.559,,,,,,,,,,,1,,,,,,,,,,,,21.1764705882353,,,
23-11-2020 10:04:24.835,47.6666783723392,481.107372378727,,-0.275085406818957,,4.72709123291568,,,,,,0.00622976443430943,0.062878004087407,0.00629206207865253,0.06,13.6018110984455,,13.78,,,,,,,,
23-11-2020 10:04:25.123,,,53.8246514861036,,18.9083649316627,,0.0244082444722222,0.0244082444722222,,,,,,,,,,,,,,,,,25,
23-11-2020 10:04:25.399,,,,,,,,,,1459,,,,,,,,,,,,,,,,
23-11-2020 10:04:25.676,,,,,,,,,,,,,,,,,,,0.02734375,14.9354352,,,,,,
23-11-2020 10:04:26.258,,,,,,,,,,,1,,,,,,,,,,,,23.1372549019608,,,
23-11-2020 10:04:26.538,38.8065066702174,270.893003991096,,0.179612515615312,,6.8547103462898,,,,,,0.00947198701919588,0.0661202266722934,0.00956670688938783,0.06,19.7238577955867,,20.76,,,,,,,,
23-11-2020 10:04:26.816,,,41.1759302339486,,23.6369322285855,,0.0380696111944444,0.0380696111944444,,,,,,,,,,,,,,,,,29,
23-11-2020 10:04:27.096,,,,,,,,,,1784,,,,,,,,,,,,,,,,
23-11-2020 10:04:27.384,,,,,,,,,,,,,,,,,,,-0.09765625,14.3902416,,,,,,
23-11-2020 10:04:27.938,,,,,,,,,,,1,,,,,,,,,,,,28.2352941176471,,,
23-11-2020 10:04:28.214,38.6164081478874,187.418137074828,,0.526676262370866,,11.2302130807904,,,,,,0.0147011164391605,0.071349356092258,0.0148481276035521,0.06,32.3140022888844,,32.77,,,,,,,,
23-11-2020 10:04:28.491,,,39.4452989455362,,31.195036335529,,0.0547891991944444,0.0547891991944444,,,,,,,,,,,,,,,,0.877784134371285,36,
23-11-2020 10:04:28.772,,,,,,,,,,1997,,,,,,,,,,,,,,,,
23-11-2020 10:04:29.048,,,,,,,,,,,,,,,,,,,0.046875,15.0502128,,,,,,
23-11-2020 10:04:29.601,,,,,,,,,,,1,,,,,,,,,,,,29.4117647058824,,,
23-11-2020 10:04:29.882,36.2647737216259,139.657852076459,,0.416161874799851,,11.1571716925609,,,,,,0.0198691791117562,0.0765174187648537,0.0200678709028737,0.06,32.1038317810363,,34.05,,,,,,,,
23-11-2020 10:04:30.159,,,40.5845943316022,,25.3572083921839,,0.0751758316388889,0.0751758316388889,,,,,,,,,,,,,,,,0.833091299483551,44,
23-11-2020 10:04:30.438,,,,,,,,,,2327,,,,,,,,,,,,,,,,
23-11-2020 10:04:30.725,,,,,,,,,,,,,,,,,,,-0.0390625,14.5911024,,,,,,
23-11-2020 10:04:31.292,,,,,,,,,,,1,,,,,,,,,,,,27.0588235294118,,,
23-11-2020 10:04:31.566,32.6454961314926,107.999820012085,,0.0513327780245592,,9.98732127308354,,,,,,0.0245415232094908,0.0811897628625884,0.0247869384415857,0.06,28.7376846865251,,29.55,,,,,,,,
23-11-2020 10:04:31.843,,,42.483055883092,,19.9746425461671,,0.0985666691388889,0.0985666691388889,,,,,,,,,,,,,,,,1.03339262774889,50,
23-11-2020 10:04:32.134,,,,,,,,,,2004,,,,,,,,,,,,,,,,
23-11-2020 10:04:32.410,,,,,,,,,,,,,,,,,,,0.04296875,15.0215184,,,,,,
23-11-2020 10:04:32.961,,,,,,,,,,,1,,,,,,,,,,,,23.1372549019608,,,
23-11-2020 10:04:33.238,27.6427175185773,85.1147211360225,,-0.271129834780924,,5.82397392708645,,,,,,0.0272465059175337,0.0838947455706312,0.0275189709767091,0.06,16.7579996440307,,17.74,,,,,,,,
23-11-2020 10:04:33.516,,,44.405155106282,,10.7851369020119,,0.123665209138889,0.123665209138889,,,,,,,,,,,,,,,,1.03651792453681,54,
23-11-2020 10:04:33.825,,,,,,,,,,1591,,,,,,,,,,,,,,,,
23-11-2020 10:04:34.101,,,,,,,,,,,,,,,,,,,-0.0078125,14.7345744,,,,,,
23-11-2020 10:04:34.652,,,,,,,,,,,1,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:04:34.928,22.93084370754,68.7385854706059,,-0.64071458218438,,2.36625453020601,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,6.80870022279028,,7.07,,,,,,,,
23-11-2020 10:04:35.207,,,45.9339498767934,,4.30228096401093,,0.149494251083333,0.149494251083333,,,,,,,,,,,,,,,,0.785850722989696,55,
23-11-2020 10:04:35.485,,,,,,,,,,1583,,,,,,,,,,,,,,,,
23-11-2020 10:04:35.763,,,,,,,,,,,,,,,,,,,1.6953125,29.38261725,,,,,,
23-11-2020 10:04:38.257,,,,,,,,,,,0,,,,,,,,,,,,16.078431372549,,,
23-11-2020 10:04:38.531,18.9689406935345,56.8621969509406,,-0.687553917245771,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,6.15,,,,,,,,
23-11-2020 10:04:38.808,,,47.8303272116868,,0,,0.203513307083333,0.203513307083333,,,,,,,,,,,,,,,,,54,
23-11-2020 10:04:39.086,,,,,,,,,,1535,,,,,,,,,,,,,,,,
23-11-2020 10:04:39.364,,,,,,,,,,,,,,,,,,,2.5234375,29.38261725,,,,,,
23-11-2020 10:04:39.916,,,,,,,,,,,0,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:04:40.194,13.9339663998627,41.769119031873,,-0.673546251499732,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,6.22,,,,,,,,
23-11-2020 10:04:40.470,,,48.4342630285933,,0,,0.228445444583333,0.228445444583333,,,,,,,,,,,,,,,,,54,
23-11-2020 10:04:40.746,,,,,,,,,,1530,,,,,,,,,,,,,,,,
23-11-2020 10:04:41.024,,,,,,,,,,,,,,,,,,,2.4921875,29.38261725,,,,,,
23-11-2020 10:04:41.576,,,,,,,,,,,0,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:04:41.853,12.4132376025107,37.2105102101652,,-0.669696447023789,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,6.27,,,,,,,,
23-11-2020 10:04:42.131,,,48.6628372549267,,0,,0.251970293916667,0.251970293916667,,,,,,,,,,,,,,,,-0.0967349317728333,51,
23-11-2020 10:04:42.408,,,,,,,,,,1430,,,,,,,,,,,,,,,,
23-11-2020 10:04:42.690,,,,,,,,,,,,,,,,,,,2.55078125,29.38261725,,,,,,
23-11-2020 10:04:43.243,,,,,,,,,,,0,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:04:43.520,11.254293269039,33.7364036688596,,-0.694916659665734,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,5.43,,,,,,,,
23-11-2020 10:04:43.796,,,48.3624554476662,,0,,0.272785556416667,0.272785556416667,,,,,,,,,,,,,,,,-0.323403671199824,45,
23-11-2020 10:04:44.074,,,,,,,,,,1239,,,,,,,,,,,,,,,,
23-11-2020 10:04:44.350,,,,,,,,,,,,,,,,,,,2.5390625,29.38261725,,,,,,
23-11-2020 10:04:44.902,,,,,,,,,,,0,,,,,,,,,,,,14.5098039215686,,,
23-11-2020 10:04:45.178,10.3955195431706,31.1621027879851,,-0.708092836212032,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,4.51,,,,,,,,
23-11-2020 10:04:45.455,,,47.5040807137202,,0,,0.289839813277778,0.289839813277778,,,,,,,,,,,,,,,,-0.710400520704526,37,
23-11-2020 10:04:45.744,,,,,,,,,,1100,,,,,,,,,,,,,,,,
23-11-2020 10:04:46.020,,,,,,,,,,,,,,,,,,,0.62109375,19.942608,,,,,,
23-11-2020 10:04:46.573,,,,,,,,,,,0,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:04:46.851,9.78384422331371,29.3285158170698,,-0.652765338910608,,0,,,,,,0.0283574758282411,0.0850057154813386,0.0286410505865235,0.06,0,,4.73,,,,,,,,
23-11-2020 10:04:47.128,,,46.1943741521465,,0,,0.303317412638889,0.303317412638889,,,,,,,,,,,,,,,,-1.04297552272452,29,
23-11-2020 10:04:47.406,,,,,,,,,,1063,,,,,,,,,,,,,,,,
23-11-2020 10:04:47.684,,,,,,,,,,,,,,,,,,,-0.1953125,14.0746032,,,,,,
23-11-2020 10:04:48.240,,,,,,,,,,,1,,,,,,,,,,,,14.9019607843137,,,
23-11-2020 10:04:48.510,9.60731106128035,28.283535139632,,-0.630754078784582,,1.69935932681769,,,,,,0.0291406473352453,0.0857888869883428,0.0294320538085978,0.06,4.88976484964066,,4.85,,,,,,,,
23-11-2020 10:04:48.787,,,44.4111561645676,,8.9439964569352,,0.312072122861111,0.312072122861111,,,,,,,,,,,,,,,,-1.33538399573563,19,
23-11-2020 10:04:49.065,,,,,,,,,,818,,,,,,,,,,,,,,,,
23-11-2020 10:04:49.351,,,,,,,,,,,,,,,,,,,-0.3671875,13.6011456,,,,,,
23-11-2020 10:04:49.925,,,,,,,,,,,1,,,,,,,,,,,,14.5098039215686,,,
23-11-2020 10:04:50.203,9.58589407127262,27.7381850012475,,-0.514728254632326,,1.64611436082931,,,,,,0.0299149031234378,0.0865631427765354,0.0302140521546722,0.06,4.73655689708961,,4.54,,,,,,,,
23-11-2020 10:04:50.491,,,42.3020453301431,,14.9646760075392,,0.317280254972222,0.317280254972222,,,,,,,,,,,,,,,,-1.41052716381762,11,
23-11-2020 10:04:50.773,,,,,,,,,,720,,,,,,,,,,,,,,,,
23-11-2020 10:04:51.072,,,,,,,,,,,,,,,,,,,-0.25390625,13.9024368,,,,,,
23-11-2020 10:04:51.667,,,,,,,,,,,1,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:04:51.943,9.74944387599058,27.6037662819207,,-0.272220484886839,,2.10705152674612,,,,,,0.0309330603881166,0.0875813000412141,0.0312423909919978,0.06,6.06286518058475,,5.94,,,,,,,,
23-11-2020 10:04:52.220,,,40.057188368521,,42.1410305349225,,0.319681647055556,0.319681647055556,,,,,,,,,,,,,,,,-1.31388346961228,5,
23-11-2020 10:04:52.499,,,,,,,,,,895,,,,,,,,,,,,,,,,
23-11-2020 10:04:52.785,,,,,,,,,,,,,,,,,,,-0.5234375,13.1850768,,,,,,
23-11-2020 10:04:53.343,,,,,,,,,,,1,,,,,,,,,,,,27.0588235294118,,,
23-11-2020 10:04:53.619,11.4268367782305,29.1470406669614,,2.21230457805817,,12.0210623374591,,,,,,0.0365295000189973,0.0931777396720949,0.0368947950191873,0.06,34.5896051208439,,32.14,,,,,,,,
23-11-2020 10:04:53.899,,,38.8396125574973,,66.7836796525508,,0.328074627555555,0.328074627555555,,,,,,,,,,,,,,,,,18,
23-11-2020 10:04:54.193,,,,,,,,,,2042,,,,,,,,,,,,,,,,
23-11-2020 10:04:54.472,,,,,,,,,,,,,,,,,,,-0.0234375,14.6484912,,,,,,
23-11-2020 10:04:55.028,,,,,,,,,,,1,,,,,,,,,,,,29.4117647058824,,,
23-11-2020 10:04:55.304,13.0335530493882,30.3004292096011,,0.609641220743876,,13.3080235426175,,,,,,0.0427597806240359,0.0994080202771335,0.0431873784302763,0.06,38.2927287419199,,39.53,,,,,,,,
23-11-2020 10:04:55.582,,,38.4285456193947,,42.9291082019918,,0.342564603638889,0.342564603638889,,,,,,,,,,,,,,,,,31,
23-11-2020 10:04:55.860,,,,,,,,,,2176,,,,,,,,,,,,,,,,
23-11-2020 10:04:56.137,,,,,,,,,,,,,,,,,,,-0.1171875,14.3328528,,,,,,
23-11-2020 10:04:56.689,,,,,,,,,,,1,,,,,,,,,,,,27.0588235294118,,,
23-11-2020 10:04:56.967,13.9276145976584,30.4641274338803,,0.187235426593008,,10.7212259533327,,,,,,0.0477110777428204,0.104359317395918,0.0481881885202487,0.06,30.8494342452188,,31.16,,,,,,,,
23-11-2020 10:04:57.245,,,38.5059968880869,,26.8030648833318,,0.361049863638889,0.361049863638889,,,,,,,,,,,,,,,,,40,
23-11-2020 10:04:57.533,,,,,,,,,,2173,,,,,,,,,,,,,,,,
23-11-2020 10:04:57.833,,,,,,,,,,,,,,,,,,,-0.2109375,14.0315616,,,,,,
23-11-2020 10:05:39.287,,,,,,,,,,,,,,,,,,,-0.0546875,14.5337136,,,,,,
23-11-2020 10:05:39.841,,,,,,,,,,,1,,,,,,,,,,,,23.1372549019608,,,
23-11-2020 10:05:40.121,,,,,,6.24678892089152,,,,,,,,,,17.9746145541219,,18.41,,,,,,,,
23-11-2020 10:05:40.404,,,,,13.5799759149816,,,,,,,,,,,,,,,,,,,0.23636523645671,46,
23-11-2020 10:05:43.459,,,,,,,,,,,1,,,,,,,,,,,,28.2352941176471,,,
23-11-2020 10:05:43.731,16.3272177079486,,,,,11.2075740389488,,,,,,0.0589493972705731,0.115597636923671,0.0595388912432788,0.06,32.2488603325719,,33.03,,,,,,,,
23-11-2020 10:05:44.007,,,,,20.754766738794,,0.415085263638889,0.415085263638889,,,,,,,,,,,,,,,,0.19957091096631,54,
23-11-2020 10:05:44.282,,,,,,,,,,2160,,,,,,,,,,,,,,,,
23-11-2020 10:05:44.565,,,,,,,,,,,,,,,,,,,-0.19140625,14.1032976,,,,,,
23-11-2020 10:05:45.115,,,,,,,,,,,1,,,,,,,,,,,,28.6274509803922,,,
23-11-2020 10:05:45.397,15.5952141635404,29.242588478033,,0.374662519439779,,12.504216384933,,,,,,0.0647334358257811,0.121381675478879,0.0653807701840389,0.06,35.9798406296128,,35.76,,,,,,,,
23-11-2020 10:05:45.671,,,44.8677533328684,,21.9372217279527,,0.441457439388889,0.441457439388889,,,,,,,,,,,,,,,,0.144187290161311,57,
23-11-2020 10:05:45.948,,,,,,,,,,2291,,,,,,,,,,,,,,,,
23-11-2020 10:05:47.947,,,,,,,,,,,,,,,,,,,-0.16015625,14.1893808,,,,,,
23-11-2020 10:05:48.511,,,,,,,,,,,1,,,,,,,,,,,,29.4117647058824,,,
23-11-2020 10:05:48.793,17.3451674120489,30.1772627849382,,0.307742789309742,,12.5465233310444,,,,,,0.0765715319149469,0.133219771568044,0.0773372472340964,0.06,36.1015753414694,,36.1,,,,,,,,
23-11-2020 10:05:49.068,,,46.6288497942685,,19.3023435862222,,0.502765011472222,0.502765011472222,,,,,,,,,,,,,,,,0.134005158267204,65,
23-11-2020 10:05:49.351,,,,,,,,,,2447,,,,,,,,,,,,,,,,
23-11-2020 10:05:49.635,,,,,,,,,,,,,,,,,,,-0.1328125,14.275464,,,,,,
23-11-2020 10:05:50.181,,,,,,,,,,,1,,,,,,,,,,,,22.7450980392157,,,
23-11-2020 10:05:50.462,15.7800389407281,27.047378226574,,-0.421583878502029,,5.96597933963276,,,,,,0.0793365145906725,0.13598475424377,0.0801298797365793,0.06,17.1666083848483,,17.27,,,,,,,,
23-11-2020 10:05:50.746,,,47.3904022476849,,9.17842975328117,,0.533074339944444,0.533074339944444,,,,,,,,,,,,,,,,0.510337849350566,65,
23-11-2020 10:05:51.030,,,,,,,,,,1957,,,,,,,,,,,,,,,,
23-11-2020 10:05:51.314,,,,,,,,,,,,,,,,,,,0.10546875,15.4519344,,,,,,
23-11-2020 10:05:51.881,,,,,,,,,,,1,,,,,,,,,,,,22.7450980392157,,,
23-11-2020 10:05:52.154,15.404798831839,26.0315042288763,,-0.218608170050478,,5.92025889359163,,,,,,0.0821190296925952,0.138767269345693,0.0829402199895211,0.06,17.0350516114021,,18.55,,,,,,,,
23-11-2020 10:05:52.428,,,48.0924765083604,,9.10809060552559,,0.563434975083333,0.563434975083333,,,,,,,,,,,,,,,,0.362837809075587,65,
23-11-2020 10:05:52.712,,,,,,,,,,1993,,,,,,,,,,,,,,,,
23-11-2020 10:05:52.998,,,,,,,,,,,,,,,,,,,0.03125,14.9641296,,,,,,
23-11-2020 10:05:53.544,,,,,,,,,,,1,,,,,,,,,,,,23.1372549019608,,,
23-11-2020 10:05:53.816,15.1008807259501,25.1549672058885,,-0.1938423992087,,6.41973546023402,,,,,,0.0850836435556209,0.141731883208718,0.0859344799911771,0.06,18.4722538088684,,19.48,,,,,,,,
23-11-2020 10:05:54.090,,,48.7714080100149,,9.72687190944549,,0.593906036583333,0.593906036583333,,,,,,,,,,,,,,,,0.296948918751973,66,
23-11-2020 10:05:54.364,,,,,,,,,,1977,,,,,,,,,,,,,,,,
23-11-2020 10:05:54.648,,,,,,,,,,,,,,,,,,,-0.1484375,14.2324224,,,,,,
23-11-2020 10:05:55.204,,,,,,,,,,,1,,,,,,,,,,,,21.1764705882353,,,
23-11-2020 10:05:55.481,14.9206575378159,24.4589070526698,,-0.0786554263083362,,7.63681739511217,,,,,,0.0886146858150149,0.145262925468112,0.0895008326731651,0.06,21.9743056529857,,22.04,,,,,,,,
23-11-2020 10:05:55.756,,,49.4020846265069,,11.5709354471397,,0.624444689416667,0.624444689416667,,,,,,,,,,,,,,,,0.0415341076546992,66,
23-11-2020 10:05:56.040,,,,,,,,,,2055,,,,,,,,,,,,,,,,
23-11-2020 10:05:56.323,,,,,,,,,,,,,,,,,,,-0.05078125,14.5480608,,,,,,
23-11-2020 10:05:56.889,,,,,,,,,,,1,,,,,,,,,,,,24.3137254901961,,,
23-11-2020 10:05:57.161,14.7322364547986,23.8040150467531,,-0.141869661532347,,7.24062043384984,,,,,,0.0919946681742963,0.148642907827394,0.0929146148560393,0.06,20.8342819133668,,21.36,,,,,,,,
23-11-2020 10:05:57.445,,,50.1037485088472,,10.4936528026809,,0.656830278333333,0.656830278333333,,,,,,,,,,,,,,,,0.165845083391154,69,
23-11-2020 10:05:57.729,,,,,,,,,,2050,,,,,,,,,,,,,,,,
23-11-2020 10:05:58.003,,,,,,,,,,,,,,,,,,,0.03515625,14.992824,,,,,,
23-11-2020 10:05:58.553,,,,,,,,,,,1,,,,,,,,,,,,20.3921568627451,,,
23-11-2020 10:05:58.826,14.2831842979548,22.9076709456835,,-0.523334374378795,,3.94051527949601,,,,,,0.0938162791791197,0.150464518832217,0.0947544419709109,0.06,11.3385043404765,,11.98,,,,,,,,
23-11-2020 10:05:59.111,,,50.781850412557,,5.62930754213716,,0.689209313055556,0.689209313055556,,,,,,,,,,,,,,,,0.207833083258592,70,
23-11-2020 10:05:59.405,,,,,,,,,,1645,,,,,,,,,,,,,,,,
23-11-2020 10:05:59.680,,,,,,,,,,,,,,,,,,,0.05078125,15.0789072,,,,,,
23-11-2020 10:06:00.225,,,,,,,,,,,1,,,,,,,,,,,,20.7843137254902,,,
23-11-2020 10:06:00.508,14.0405671007878,22.259875601126,,-0.0286506287909721,,6.31854225674704,,,,,,0.0967688960644441,0.153417135717542,0.0977365850250885,0.06,18.1810787986015,,19.32,,,,,,,,
23-11-2020 10:06:00.796,,,51.4228006835101,,9.02648893821005,,0.721987518888889,0.721987518888889,,,,,,,,,,,,,,,,0.165679749675792,70,
23-11-2020 10:06:01.080,,,,,,,,,,1862,,,,,,,,,,,,,,,,
23-11-2020 10:06:01.365,,,,,,,,,,,,,,,,,,,-0.17578125,14.1463392,,,,,,
23-11-2020 10:06:01.919,,,,,,,,,,,1,,,,,,,,,,,,25.0980392156863,,,
23-11-2020 10:06:02.194,13.9193449011444,21.7654971089107,,0.01463509637934,,7.95868809436317,,,,,,0.10049593289736,0.157144172550457,0.101500892226333,0.06,22.9004617675222,,22.83,,,,,,,,
23-11-2020 10:06:02.478,,,52.0532259575797,,11.2094198512157,,0.755156229944444,0.755156229944444,,,,,,,,,,,,,,,,0.206600045721747,71,
23-11-2020 10:06:02.758,,,,,,,,,,1826,,,,,,,,,,,,,,,,
23-11-2020 10:06:03.041,,,,,,,,,,,,,,,,,,,-0.2109375,14.0315616,,,,,,
23-11-2020 10:06:03.606,,,,,,,,,,,1,,,,,,,,,,,,29.0196078431373,,,
23-11-2020 10:06:03.879,14.0462130702537,21.5477389011755,,0.542217576569527,,11.9074025270854,,,,,,0.106070853071292,0.16271909272439,0.107131561602005,0.06,34.2625584881443,,33.88,,,,,,,,
23-11-2020 10:06:04.154,,,52.7045952314905,,16.3115103110759,,0.789145668694444,0.789145668694444,,,,,,,,,,,,,,,,0.165616588763025,73,
23-11-2020 10:06:04.438,,,,,,,,,,1747,,,,,,,,,,,,,,,,
23-11-2020 10:06:04.720,,,,,,,,,,,,,,,,,,,-0.09375,14.4045888,,,,,,
23-11-2020 10:06:05.286,,,,,,,,,,,1,,,,,,,,,,,,23.5294117647059,,,
23-11-2020 10:06:05.562,13.8575804827732,21.0360067100648,,-0.0280727403568612,,7.02858214296533,,,,,,0.109356496165651,0.166004735818749,0.110450061127308,0.06,20.2241594012042,,20.53,,,,,,,,
23-11-2020 10:06:05.838,,,53.3192277421983,,9.62819471639086,,0.823281064861111,0.823281064861111,,,,,,,,,,,,,,,,0.123876995574162,73,
23-11-2020 10:06:06.123,,,,,,,,,,1753,,,,,,,,,,,,,,,,
23-11-2020 10:06:06.405,,,,,,,,,,,,,,,,,,,0.0546875,15.1076016,,,,,,
23-11-2020 10:06:06.951,,,,,,,,,,,1,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:06:07.234,13.4067479814078,20.2875377955953,,-0.691879734737697,,2.19357955715468,,,,,,0.110375217544579,0.167023457197677,0.111478969720025,0.06,6.31184237741615,,6.72,,,,,,,,
23-11-2020 10:06:07.515,,,53.8369743818386,,3.08954867204884,,0.85635180775,0.85635180775,,,,,,,,,,,,,,,,,71,
23-11-2020 10:06:07.802,,,,,,,,,,1599,,,,,,,,,,,,,,,,
23-11-2020 10:06:08.098,,,,,,,,,,,,,,,,,,,0.95703125,25.1076,,,,,,
23-11-2020 10:06:08.649,,,,,,,,,,,0,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:06:08.932,12.8890038586574,19.5040701363752,,-0.624228346163548,,0,,,,,,0.110375217544579,0.167023457197677,0.111478969720025,0.06,0,,7.42,,,,,,,,
23-11-2020 10:06:09.215,,,54.2454926860743,,0,,0.888477359416667,0.888477359416667,,,,,,,,,,,,,,,,-0.123694292327265,68,
23-11-2020 10:06:09.499,,,,,,,,,,1653,,,,,,,,,,,,,,,,
23-11-2020 10:06:09.782,,,,,,,,,,,,,,,,,,,-0.20703125,14.0459088,,,,,,
23-11-2020 10:06:10.331,,,,,,,,,,,1,,,,,,,,,,,,22.3529411764706,,,
23-11-2020 10:06:10.603,12.7486366976155,19.1245155033838,,-0.112532828831637,,6.23552116783185,,,,,,0.113268750692598,0.169916990345696,0.114401438199524,0.06,17.9421925336722,,17.76,,,,,,,,
23-11-2020 10:06:10.886,,,54.6245413877912,,9.16988407034095,,0.92004042075,0.92004042075,,,,,,,,,,,,,,,,-0.20631282620647,68,
23-11-2020 10:06:11.171,,,,,,,,,,1692,,,,,,,,,,,,,,,,
23-11-2020 10:06:11.444,,,,,,,,,,,,,,,,,,,-0.27734375,13.8307008,,,,,,
23-11-2020 10:06:12.000,,,,,,,,,,,1,,,,,,,,,,,,20.7843137254902,,,
23-11-2020 10:06:12.272,12.5963789566797,18.7535257923501,,-0.227433472857529,,5.65507849248948,,,,,,0.1158917779523,0.172540017605398,0.117050695731823,0.06,16.2720171055974,,15.86,,,,,,,,
23-11-2020 10:06:12.546,,,55.0075523333505,,8.19576593114417,,0.95185195075,0.95185195075,,,,,,,,,,,,,,,,,69,
23-11-2020 10:06:12.831,,,,,,,,,,1834,,,,,,,,,,,,,,,,
23-11-2020 10:06:13.115,,,,,,,,,,,,,,,,,,,-0.375,13.5724512,,,,,,
23-11-2020 10:06:13.671,,,,,,,,,,,1,,,,,,,,,,,,26.2745098039216,,,
23-11-2020 10:06:13.944,12.6152815125752,18.5666523752879,,0.12083542030735,,9.01463435959946,,,,,,0.120078803170051,0.176727042823149,0.121279591201752,0.06,25.9388591502175,,24.81,,,,,,,,
23-11-2020 10:06:14.218,,,55.4518178095376,,12.5203254994437,,0.98530032275,0.98530032275,,,,,,,,,,,,,,,,,72,
23-11-2020 10:06:14.503,,,,,,,,,,1745,,,,,,,,,,,,,,,,
23-11-2020 10:06:14.786,,,,,,,,,,,,,,,,,,,0.02734375,14.9354352,,,,,,
23-11-2020 10:06:15.373,,,,,,,,,,,1,,,,,,,,,,,,22.7450980392157,,,
23-11-2020 10:06:15.647,12.4842623673408,18.2335997363768,,-0.111978294524289,,6.19433362699406,,,,,,0.123007477398366,0.179655717051463,0.124237552172349,0.06,17.8236788172065,,18.76,,,,,,,,
23-11-2020 10:06:15.921,,,55.9327262743511,,8.37072111755953,,1.02029906675,1.02029906675,,,,,,,,,,,,,,,,0.24854258727773,74,
23-11-2020 10:06:16.205,,,,,,,,,,1812,,,,,,,,,,,,,,,,
23-11-2020 10:06:16.488,,,,,,,,,,,,,,,,,,,-0.02734375,14.6484912,,,,,,
23-11-2020 10:06:17.042,,,,,,,,,,,1,,,,,,,,,,,,21.1764705882353,,,
23-11-2020 10:06:17.315,12.2744455062892,17.8265665950148,,-0.352574277381215,,4.80745196530679,,,,,,0.125236052949406,0.181884292602503,0.1264884134789,0.06,13.8330424091732,,14.28,,,,,,,,
23-11-2020 10:06:17.599,,,56.4078116147258,,6.40993595374238,,1.05525852925,1.05525852925,,,,,,,,,,,,,,,,0.289678926085732,75,
23-11-2020 10:06:17.885,,,,,,,,,,1807,,,,,,,,,,,,,,,,
23-11-2020 10:06:18.169,,,,,,,,,,,,,,,,,,,0,14.7489216,,,,,,
23-11-2020 10:06:18.718,,,,,,,,,,,1,,,,,,,,,,,,18.8235294117647,,,
23-11-2020 10:06:18.992,11.9635586642832,17.3317445716134,,-0.712154074533126,,2.17002166802858,,,,,,0.126246473206676,0.182894712859774,0.127508937938743,0.06,6.24405651461325,,6.49,,,,,,,,
23-11-2020 10:06:19.276,,,56.8838222019889,,2.85529166845866,,1.09066223202778,1.09066223202778,,,,,,,,,,,,,,,,0.288915666583436,76,
